IP,Time,URL,Status
10.12.181.68,[18/Jan/2018:01:13:57,GET /user/user/?id=1; DROP FROM users;-- HTTP/1.1,302
10.153.203.76,[05/Jan/2018:17:15:09,GET /user/data/?id=1; UNION FROM users;-- HTTP/1.1,302
10.127.246.171,[20/Feb/2018:02:12:08,POST /data/docs/data/data/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.209.250.12,[25/Dec/2017:13:43:35,POST /files/?id=1; UNION FROM users;-- HTTP/1.1,302
10.85.222.6,[25/Feb/2018:02:03:16,GET /data/files/data/?id=1; UNION FROM users;-- HTTP/1.1,302
10.249.18.148,[13/Feb/2018:04:58:13,GET /files/files/?id=1; DROP FROM users;-- HTTP/1.1,200
10.82.28.51,[08/Jan/2018:23:38:46,POST /docs/files/home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.141.227.123,[11/Jan/2018:01:06:09,GET /docs/user/user/data/?id=1; DROP FROM users;-- HTTP/1.1,302
10.11.162.147,[28/Nov/2017:14:46:45,POST /data/data/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.142.113.195,[05/Feb/2018:02:06:16,GET /user/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.52.207.61,[15/Nov/2017:11:15:46,POST /home/user/user/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.233.70.80,[26/Mar/2018:17:00:07,POST /home/home/data/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.135.195.55,[20/Dec/2017:23:31:34,POST /home/user/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.133.168.198,[17/Dec/2017:05:18:58,POST /home/user/files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.163.33.237,[16/Mar/2018:14:56:17,GET /docs/files/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.179.200.53,[17/Mar/2018:03:29:43,GET /user/data/home/files/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.17.28.154,[21/Feb/2018:11:06:07,POST /files/files/user/user/?id=1; UNION FROM users;-- HTTP/1.1,404
10.240.190.169,[05/Dec/2017:14:28:20,POST /data/files/home/?id=1; UNION FROM users;-- HTTP/1.1,302
10.109.188.90,[24/Mar/2018:13:19:00,POST /docs/data/data/files/?id=1; DROP FROM users;-- HTTP/1.1,200
10.133.222.56,[17/Jan/2018:21:42:35,GET /docs/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.219.242.80,[29/Dec/2017:20:29:50,POST /user/data/files/data/?id=1; UNION FROM users;-- HTTP/1.1,200
10.244.105.72,[20/Feb/2018:22:43:32,GET /files/home/data/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.22.61.87,[04/Mar/2018:21:15:16,POST /files/data/files/data/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.164.236.67,[09/Nov/2017:05:14:33,GET /user/docs/docs/home/?id=1; UNION FROM users;-- HTTP/1.1,404
10.138.90.133,[14/Mar/2018:03:47:13,POST /docs/home/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.7.108.180,[19/Feb/2018:19:54:14,GET /docs/data/user/?id=1; UNION FROM users;-- HTTP/1.1,200
10.18.3.84,[27/Dec/2017:16:36:18,POST /docs/user/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.245.63.208,[19/Dec/2017:04:30:49,POST /docs/data/data/?id=1; DROP FROM users;-- HTTP/1.1,302
10.41.205.193,[14/Jan/2018:13:31:43,GET /data/home/data/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.229.199.99,[03/Mar/2018:13:16:06,GET /files/home/files/home/?id=1; UNION FROM users;-- HTTP/1.1,302
10.197.10.13,[28/Mar/2018:00:19:14,POST /home/data/?id=1; DROP FROM users;-- HTTP/1.1,200
10.9.212.186,[09/Jan/2018:17:30:07,POST /home/user/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.164.14.112,[09/Nov/2017:15:41:26,GET /user/docs/home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.191.177.239,[12/Mar/2018:03:01:11,POST /home/data/files/docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.138.207.94,[10/Feb/2018:20:02:37,POST /user/user/user/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.171.138.197,[18/Mar/2018:04:54:35,GET /files/docs/data/files/?id=1; UNION FROM users;-- HTTP/1.1,302
10.109.228.219,[07/Feb/2018:05:37:08,GET /user/home/home/files/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.0.73.200,[18/Nov/2017:22:31:04,POST /user/?id=1; UNION FROM users;-- HTTP/1.1,302
10.243.46.187,[08/Dec/2017:11:03:20,GET /home/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.195.0.134,[14/Jan/2018:23:49:18,POST /user/?id=1; DROP FROM users;-- HTTP/1.1,302
10.230.104.100,[22/Jan/2018:06:00:39,GET /files/files/files/data/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.99.190.36,[22/Mar/2018:01:03:43,GET /docs/files/docs/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.103.70.78,[04/Mar/2018:09:44:12,GET /user/data/files/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.115.134.97,[31/Jan/2018:20:42:20,POST /data/docs/home/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.162.45.213,[22/Feb/2018:20:00:14,POST /user/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.203.16.75,[17/Dec/2017:16:43:14,GET /data/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.247.61.172,[18/Dec/2017:17:18:04,GET /files/user/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.130.134.208,[02/Nov/2017:08:16:37,GET /user/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.91.51.24,[04/Nov/2017:04:23:59,GET /docs/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.79.48.147,[10/Mar/2018:20:08:36,POST /files/docs/data/user/?id=1; UNION FROM users;-- HTTP/1.1,200
10.234.252.167,[09/Dec/2017:02:18:26,GET /home/files/data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.127.10.177,[01/Nov/2017:23:45:52,GET /files/files/user/files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.168.39.110,[01/Mar/2018:13:36:49,GET /home/docs/?id=1; DROP FROM users;-- HTTP/1.1,404
10.215.198.109,[09/Nov/2017:16:02:21,POST /home/files/docs/?id=1; UNION FROM users;-- HTTP/1.1,200
10.215.225.170,[12/Feb/2018:23:05:09,GET /files/?id=1; UNION FROM users;-- HTTP/1.1,200
10.221.17.141,[27/Feb/2018:03:26:48,POST /data/files/user/home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.100.172.71,[19/Dec/2017:17:19:16,POST /data/data/user/?id=1; UNION FROM users;-- HTTP/1.1,404
10.211.35.60,[25/Nov/2017:21:57:17,GET /home/user/user/docs/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.44.143.10,[24/Jan/2018:08:21:09,GET /files/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.100.110.128,[03/Feb/2018:19:26:32,POST /docs/files/files/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.123.185.56,[19/Nov/2017:09:48:33,GET /user/home/?id=1; UNION FROM users;-- HTTP/1.1,404
10.52.27.9,[10/Feb/2018:15:11:52,POST /user/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.169.91.67,[26/Feb/2018:12:14:07,GET /home/home/home/docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.119.108.18,[26/Dec/2017:06:43:08,POST /user/files/data/user/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.139.104.64,[24/Feb/2018:20:35:43,POST /user/?id=1; UNION FROM users;-- HTTP/1.1,404
10.24.180.74,[25/Jan/2018:13:38:22,POST /home/?id=1; DROP FROM users;-- HTTP/1.1,404
10.117.247.31,[15/Mar/2018:16:51:06,POST /home/data/files/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.65.2.160,[08/Mar/2018:18:49:10,POST /docs/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.67.206.117,[21/Feb/2018:23:48:13,POST /user/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.99.106.194,[22/Feb/2018:19:27:54,POST /files/files/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.78.39.253,[09/Feb/2018:18:46:12,GET /user/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.48.78.43,[04/Jan/2018:23:25:01,GET /home/?id=1; UNION FROM users;-- HTTP/1.1,404
10.66.119.167,[16/Mar/2018:18:34:42,GET /files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.34.235.120,[21/Jan/2018:08:56:43,GET /docs/home/docs/?id=1; DROP FROM users;-- HTTP/1.1,302
10.39.246.230,[02/Mar/2018:02:56:58,POST /user/data/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.57.171.251,[04/Feb/2018:01:19:45,POST /user/?id=1; UNION FROM users;-- HTTP/1.1,302
10.134.13.165,[25/Mar/2018:08:26:44,POST /data/files/home/?id=1; UNION FROM users;-- HTTP/1.1,302
10.233.16.68,[01/Mar/2018:15:58:17,GET /user/data/docs/docs/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.25.196.206,[28/Feb/2018:13:35:15,GET /user/files/user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.135.44.47,[08/Nov/2017:05:04:36,POST /data/home/files/?id=1; UNION FROM users;-- HTTP/1.1,404
10.182.182.41,[25/Nov/2017:08:33:52,POST /user/docs/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.189.179.70,[09/Feb/2018:10:01:25,GET /files/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.230.205.88,[21/Feb/2018:14:55:01,POST /files/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.193.86.123,[15/Mar/2018:10:12:45,GET /files/files/docs/home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.25.108.114,[04/Mar/2018:06:07:18,GET /home/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.109.206.52,[10/Mar/2018:10:37:47,GET /data/user/home/?id=1; UNION FROM users;-- HTTP/1.1,302
10.72.4.190,[19/Jan/2018:16:43:52,POST /home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.189.65.106,[02/Mar/2018:18:52:54,GET /docs/home/data/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.68.126.168,[15/Feb/2018:20:38:24,GET /data/user/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.115.220.48,[26/Nov/2017:00:28:12,GET /docs/docs/data/files/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.230.213.52,[09/Mar/2018:21:38:30,GET /data/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.176.104.157,[13/Mar/2018:20:15:06,POST /home/home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.196.102.169,[29/Mar/2018:23:44:46,POST /data/files/user/docs/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.237.56.216,[19/Nov/2017:12:45:02,GET /home/?id=1; UNION FROM users;-- HTTP/1.1,404
10.18.96.55,[12/Feb/2018:18:40:05,GET /files/home/data/files/?id=1; UNION FROM users;-- HTTP/1.1,302
10.208.78.48,[30/Jan/2018:23:34:49,GET /home/files/files/data/?id=1; DROP FROM users;-- HTTP/1.1,404
10.51.219.152,[24/Feb/2018:02:34:26,POST /user/home/home/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.207.181.28,[01/Mar/2018:02:56:03,GET /files/docs/data/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.55.211.174,[17/Jan/2018:00:26:06,GET /user/user/user/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.140.201.65,[05/Dec/2017:11:01:28,POST /home/files/data/user/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.58.84.10,[18/Dec/2017:04:34:08,POST /files/data/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.22.96.6,[23/Nov/2017:02:59:41,POST /home/data/data/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.85.72.235,[14/Dec/2017:15:32:12,GET /data/files/files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.212.211.131,[08/Jan/2018:08:29:13,GET /data/home/files/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.69.184.109,[15/Feb/2018:12:56:41,POST /home/home/user/?id=1; DROP FROM users;-- HTTP/1.1,302
10.107.13.127,[19/Nov/2017:07:00:20,POST /user/files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.9.53.249,[14/Nov/2017:21:35:24,POST /data/home/home/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.243.73.228,[09/Feb/2018:21:08:17,POST /data/user/files/home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.148.63.224,[18/Dec/2017:21:44:36,GET /docs/docs/home/?id=1; DROP FROM users;-- HTTP/1.1,200
10.138.242.16,[03/Dec/2017:07:16:53,POST /user/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.129.130.173,[26/Mar/2018:07:39:37,POST /files/docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.175.76.183,[26/Nov/2017:15:20:49,GET /files/docs/data/?id=1; DROP FROM users;-- HTTP/1.1,404
10.251.167.149,[22/Nov/2017:23:55:59,GET /docs/data/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.161.114.217,[29/Jan/2018:18:45:39,POST /home/home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.74.184.250,[12/Feb/2018:18:31:26,GET /files/home/data/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.65.188.70,[16/Nov/2017:21:16:48,GET /home/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.74.117.126,[24/Feb/2018:04:05:24,GET /home/?id=1; UNION FROM users;-- HTTP/1.1,404
10.130.48.31,[19/Feb/2018:01:56:53,POST /user/data/docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.86.85.106,[06/Mar/2018:01:25:25,POST /data/docs/user/home/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.198.34.74,[25/Jan/2018:15:36:19,GET /files/data/?id=1; UNION FROM users;-- HTTP/1.1,200
10.132.82.144,[14/Nov/2017:18:30:13,POST /docs/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.25.80.155,[18/Dec/2017:16:39:40,GET /home/files/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.151.234.21,[29/Jan/2018:14:47:18,GET /files/?id=1; UNION FROM users;-- HTTP/1.1,302
10.52.199.68,[05/Jan/2018:22:54:49,POST /home/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.24.75.242,[07/Dec/2017:16:00:18,POST /user/data/data/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.173.197.181,[02/Mar/2018:06:01:35,GET /docs/home/docs/data/?id=1; UNION FROM users;-- HTTP/1.1,404
10.106.67.210,[04/Dec/2017:19:17:13,GET /files/files/user/data/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.188.22.67,[09/Mar/2018:10:37:51,POST /data/data/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.177.59.251,[23/Nov/2017:17:24:31,GET /files/docs/docs/?id=1; DROP FROM users;-- HTTP/1.1,404
10.23.128.41,[01/Dec/2017:13:36:14,GET /docs/data/docs/user/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.216.165.31,[05/Mar/2018:06:08:03,GET /user/files/files/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.152.29.222,[29/Mar/2018:21:55:59,POST /user/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.112.171.90,[19/Feb/2018:06:47:54,GET /user/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.222.216.219,[01/Dec/2017:05:31:27,GET /docs/home/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.70.223.136,[06/Dec/2017:19:00:27,POST /docs/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.130.54.19,[04/Feb/2018:11:58:35,GET /home/home/files/user/?id=1; UNION FROM users;-- HTTP/1.1,404
10.254.184.158,[14/Jan/2018:16:32:12,GET /home/user/home/home/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.66.7.65,[03/Nov/2017:01:43:29,GET /user/user/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.12.208.79,[07/Jan/2018:05:41:26,GET /home/home/files/files/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.104.64.74,[24/Nov/2017:18:54:57,GET /home/user/files/home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.249.159.249,[03/Mar/2018:17:07:37,POST /files/home/user/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.41.24.177,[31/Jan/2018:11:04:46,POST /files/files/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.44.128.14,[25/Nov/2017:07:45:43,GET /docs/docs/home/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.99.42.196,[28/Jan/2018:04:25:09,POST /docs/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.225.188.144,[18/Dec/2017:16:45:44,POST /data/user/user/home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.251.9.233,[01/Dec/2017:03:03:08,POST /docs/docs/user/docs/?id=1; DROP FROM users;-- HTTP/1.1,404
10.135.106.132,[16/Mar/2018:00:56:51,GET /docs/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.147.192.8,[07/Nov/2017:05:56:06,POST /files/?id=1; UNION FROM users;-- HTTP/1.1,200
10.188.96.105,[15/Mar/2018:12:34:38,POST /home/files/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.61.28.149,[14/Mar/2018:03:12:40,GET /docs/docs/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.92.229.95,[14/Mar/2018:14:25:49,GET /data/home/data/home/?id=1; DROP FROM users;-- HTTP/1.1,302
10.204.198.79,[18/Jan/2018:04:27:10,GET /files/home/user/files/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.0.133.232,[21/Nov/2017:21:18:23,GET /docs/docs/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.240.243.62,[16/Mar/2018:10:04:54,GET /data/files/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.200.217.98,[05/Jan/2018:05:49:49,POST /data/docs/docs/files/?id=1; UNION FROM users;-- HTTP/1.1,404
10.150.189.113,[27/Nov/2017:22:14:16,POST /data/home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.226.27.56,[27/Jan/2018:06:50:27,POST /home/docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.23.246.42,[11/Nov/2017:07:41:03,POST /home/?id=1; UNION FROM users;-- HTTP/1.1,404
10.109.87.206,[17/Jan/2018:16:45:14,POST /home/user/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.24.35.82,[25/Jan/2018:10:39:33,GET /data/files/docs/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.230.95.138,[27/Jan/2018:22:23:21,POST /files/docs/files/data/?id=1; UNION FROM users;-- HTTP/1.1,302
10.251.223.169,[20/Feb/2018:21:51:37,POST /user/home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.93.57.117,[10/Jan/2018:01:59:01,GET /home/docs/user/files/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.151.10.109,[23/Jan/2018:08:03:59,GET /docs/docs/user/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.120.114.38,[05/Jan/2018:08:09:38,POST /docs/home/files/docs/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.43.13.51,[27/Dec/2017:23:39:26,GET /docs/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.176.149.254,[23/Nov/2017:13:46:01,GET /data/?id=1; DROP FROM users;-- HTTP/1.1,200
10.228.227.215,[13/Nov/2017:14:49:16,GET /user/files/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.10.173.161,[01/Mar/2018:19:38:08,GET /files/files/?id=1; DROP FROM users;-- HTTP/1.1,404
10.152.208.99,[11/Dec/2017:14:43:59,GET /data/data/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.78.45.250,[05/Feb/2018:21:31:14,POST /home/home/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.170.242.206,[23/Jan/2018:04:52:09,GET /data/home/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.90.48.69,[20/Feb/2018:14:08:41,POST /docs/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.190.28.80,[16/Dec/2017:02:37:13,GET /user/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.22.231.222,[26/Dec/2017:02:22:53,GET /data/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.156.20.208,[28/Feb/2018:01:26:13,GET /home/docs/docs/docs/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.70.28.246,[20/Nov/2017:13:08:23,GET /data/files/?id=1; UNION FROM users;-- HTTP/1.1,302
10.49.225.39,[31/Jan/2018:00:32:49,POST /data/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.139.226.144,[26/Feb/2018:16:43:23,POST /files/files/home/home/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.189.251.45,[24/Nov/2017:22:23:44,POST /files/?id=1; DROP FROM users;-- HTTP/1.1,200
10.222.251.71,[21/Feb/2018:05:59:01,GET /docs/user/user/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.73.157.100,[27/Nov/2017:12:37:14,GET /docs/?id=1; UNION FROM users;-- HTTP/1.1,200
10.63.194.137,[24/Nov/2017:15:59:49,GET /data/data/?id=1; DROP FROM users;-- HTTP/1.1,404
10.179.23.60,[17/Feb/2018:14:02:51,GET /user/user/user/user/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.56.155.182,[20/Mar/2018:22:39:20,POST /data/home/?id=1; UNION FROM users;-- HTTP/1.1,404
10.105.229.117,[19/Feb/2018:20:57:18,POST /data/home/home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.217.173.197,[21/Nov/2017:11:53:27,POST /data/user/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.231.31.27,[25/Nov/2017:09:06:22,GET /home/user/home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.82.66.73,[01/Mar/2018:09:33:34,GET /files/?id=1; UNION FROM users;-- HTTP/1.1,302
10.48.111.49,[18/Nov/2017:07:23:47,POST /home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.203.201.231,[05/Feb/2018:00:52:46,GET /user/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.146.167.253,[05/Nov/2017:17:48:52,POST /user/home/docs/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.82.240.184,[14/Dec/2017:16:13:06,POST /data/user/docs/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.208.20.223,[17/Feb/2018:10:54:43,POST /files/docs/user/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.55.125.115,[04/Jan/2018:19:55:22,GET /files/user/files/data/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.247.63.194,[02/Dec/2017:16:47:43,GET /user/user/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.99.255.38,[04/Dec/2017:19:15:10,GET /user/home/?id=1; DROP FROM users;-- HTTP/1.1,302
10.135.147.214,[22/Mar/2018:13:35:17,POST /docs/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.255.221.82,[07/Dec/2017:03:31:19,GET /files/?id=1; UNION FROM users;-- HTTP/1.1,200
10.125.49.189,[24/Mar/2018:09:54:28,POST /files/home/user/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.241.191.76,[29/Jan/2018:16:01:47,POST /user/home/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.22.237.107,[06/Dec/2017:16:24:20,POST /user/files/files/data/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.145.112.107,[14/Mar/2018:11:32:54,POST /home/user/?id=1; UNION FROM users;-- HTTP/1.1,200
10.194.203.154,[12/Jan/2018:05:50:37,POST /home/docs/home/data/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.122.143.218,[27/Nov/2017:17:37:48,GET /docs/user/?id=1; UNION FROM users;-- HTTP/1.1,200
10.46.0.233,[22/Jan/2018:07:38:20,GET /data/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.116.176.254,[22/Mar/2018:15:49:54,GET /data/docs/docs/files/?id=1; UNION FROM users;-- HTTP/1.1,200
10.92.161.114,[26/Feb/2018:15:51:18,GET /home/data/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.163.13.156,[02/Feb/2018:11:24:33,GET /user/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.210.229.229,[18/Mar/2018:03:41:54,POST /data/data/home/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.46.63.188,[29/Dec/2017:10:11:45,GET /home/?id=1; DROP FROM users;-- HTTP/1.1,404
10.148.123.32,[05/Feb/2018:22:14:33,POST /files/data/user/?id=1; UNION FROM users;-- HTTP/1.1,404
10.18.100.44,[21/Dec/2017:17:09:05,POST /home/home/?id=1; DROP FROM users;-- HTTP/1.1,200
10.23.104.154,[06/Mar/2018:19:56:11,POST /home/?id=1; UNION FROM users;-- HTTP/1.1,404
10.188.245.94,[23/Jan/2018:23:41:48,POST /home/?id=1; DROP FROM users;-- HTTP/1.1,404
10.200.248.101,[25/Jan/2018:10:54:16,POST /data/?id=1; UNION FROM users;-- HTTP/1.1,404
10.17.20.189,[22/Mar/2018:08:44:16,GET /files/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.15.95.37,[16/Mar/2018:10:52:13,GET /data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.229.142.141,[31/Dec/2017:06:38:00,GET /docs/files/docs/data/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.143.74.146,[26/Mar/2018:18:36:28,GET /files/home/?id=1; UNION FROM users;-- HTTP/1.1,302
10.103.165.190,[04/Mar/2018:13:51:35,POST /data/docs/files/user/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.33.187.144,[22/Dec/2017:07:26:57,GET /files/home/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.90.246.39,[11/Nov/2017:01:38:22,POST /user/files/data/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.165.251.247,[24/Mar/2018:17:42:14,POST /files/files/docs/user/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.192.69.125,[12/Jan/2018:13:18:09,POST /data/files/?id=1; UNION FROM users;-- HTTP/1.1,200
10.17.116.5,[05/Jan/2018:15:58:29,POST /user/docs/user/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.31.2.43,[11/Nov/2017:16:08:14,GET /docs/home/files/data/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.16.180.207,[11/Jan/2018:08:41:48,POST /data/home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.23.106.97,[30/Nov/2017:13:08:39,POST /data/files/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.151.167.155,[15/Mar/2018:22:24:10,POST /data/files/files/files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.184.139.50,[22/Jan/2018:13:10:06,POST /files/data/user/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.106.224.35,[18/Feb/2018:13:21:38,GET /docs/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.90.43.7,[08/Feb/2018:13:32:14,GET /data/?id=1; UNION FROM users;-- HTTP/1.1,302
10.152.251.58,[18/Mar/2018:19:53:04,GET /home/files/?id=1; UNION FROM users;-- HTTP/1.1,302
10.101.104.230,[25/Dec/2017:08:44:21,GET /files/docs/files/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.49.25.6,[15/Feb/2018:03:14:53,GET /home/?id=1; SELECT FROM users;-- HTTP/1.1,302
